t,x,y
18.859, 19008.2, 9495.81
18.86, 19009, 9496.13
18.861, 19009.8, 9496.44
18.862, 19010.6, 9496.76
18.863, 19011.4, 9497.07
18.864, 19012.2, 9497.39
18.865, 19013, 9497.71
18.866, 19013.8, 9498.02
18.867, 19014.6, 9498.34
18.868, 19015.5, 9498.65
18.869, 19016.3, 9498.97
18.87, 19017.1, 9499.28
18.871, 19017.9, 9499.6
18.872, 19018.7, 9499.92
18.873, 19019.5, 9500.23
18.874, 19020.3, 9500.55
18.875, 19021.1, 9500.86
18.876, 19021.9, 9501.18
18.877, 19022.7, 9501.49
18.878, 19023.6, 9501.81
18.879, 19024.4, 9502.13
18.88, 19025.2, 9502.44
18.881, 19026, 9502.76
18.882, 19026.8, 9503.07
18.883, 19027.6, 9503.39
18.884, 19028.4, 9503.7
18.885, 19029.2, 9504.02
18.886, 19030, 9504.33
18.887, 19030.9, 9504.65
18.888, 19031.7, 9504.96
18.889, 19032.5, 9505.28
18.89, 19033.3, 9505.6
18.891, 19034.1, 9505.91
18.892, 19034.9, 9506.23
18.893, 19035.7, 9506.54
18.894, 19036.5, 9506.86
18.895, 19037.3, 9507.17
18.896, 19038.2, 9507.49
18.897, 19039, 9507.8
18.898, 19039.8, 9508.12
18.899, 19040.6, 9508.43
18.9, 19041.4, 9508.75
18.901, 19042.2, 9509.06
18.902, 19043, 9509.38
18.903, 19043.8, 9509.69
18.904, 19044.6, 9510.01
18.905, 19045.5, 9510.33
18.906, 19046.3, 9510.64
18.907, 19047.1, 9510.96
18.908, 19047.9, 9511.27
18.909, 19048.7, 9511.59
18.91, 19049.5, 9511.9
18.911, 19050.3, 9512.22
18.912, 19051.1, 9512.53
18.913, 19051.9, 9512.85
18.914, 19052.7, 9513.16
18.915, 19053.6, 9513.48
18.916, 19054.4, 9513.79
18.917, 19055.2, 9514.11
18.918, 19056, 9514.42
18.919, 19056.8, 9514.74
18.92, 19057.6, 9515.05
18.921, 19058.4, 9515.37
18.922, 19059.2, 9515.68
18.923, 19060, 9516
18.924, 19060.9, 9516.31
18.925, 19061.7, 9516.63
18.926, 19062.5, 9516.94
18.927, 19063.3, 9517.26
18.928, 19064.1, 9517.57
18.929, 19064.9, 9517.89
18.93, 19065.7, 9518.2
18.931, 19066.5, 9518.52
18.932, 19067.3, 9518.83
18.933, 19068.1, 9519.15
18.934, 19069, 9519.46
18.935, 19069.8, 9519.77
18.936, 19070.6, 9520.09
18.937, 19071.4, 9520.4
18.938, 19072.2, 9520.72
18.939, 19073, 9521.03
18.94, 19073.8, 9521.35
18.941, 19074.6, 9521.66
18.942, 19075.4, 9521.98
18.943, 19076.2, 9522.29
18.944, 19077.1, 9522.61
18.945, 19077.9, 9522.92
18.946, 19078.7, 9523.24
18.947, 19079.5, 9523.55
18.948, 19080.3, 9523.87
18.949, 19081.1, 9524.18
18.95, 19081.9, 9524.5
18.951, 19082.7, 9524.81
18.952, 19083.5, 9525.12
18.953, 19084.3, 9525.44
18.954, 19085.2, 9525.75
18.955, 19086, 9526.07
18.956, 19086.8, 9526.38
18.957, 19087.6, 9526.7
18.958, 19088.4, 9527.01
18.959, 19089.2, 9527.33
18.96, 19090, 9527.64
18.961, 19090.8, 9527.95
18.962, 19091.6, 9528.27
18.963, 19092.5, 9528.58
18.964, 19093.3, 9528.9
18.965, 19094.1, 9529.21
18.966, 19094.9, 9529.53
18.967, 19095.7, 9529.84
18.968, 19096.5, 9530.16
18.969, 19097.3, 9530.47
18.97, 19098.1, 9530.78
18.971, 19098.9, 9531.1
18.972, 19099.7, 9531.41
18.973, 19100.6, 9531.73
18.974, 19101.4, 9532.04
18.975, 19102.2, 9532.36
18.976, 19103, 9532.67
18.977, 19103.8, 9532.98
18.978, 19104.6, 9533.3
18.979, 19105.4, 9533.61
18.98, 19106.2, 9533.93
18.981, 19107, 9534.24
18.982, 19107.8, 9534.55
18.983, 19108.6, 9534.87
18.984, 19109.5, 9535.18
18.985, 19110.3, 9535.5
18.986, 19111.1, 9535.81
18.987, 19111.9, 9536.12
18.988, 19112.7, 9536.44
18.989, 19113.5, 9536.75
18.99, 19114.3, 9537.07
18.991, 19115.1, 9537.38
18.992, 19115.9, 9537.69
18.993, 19116.7, 9538.01
18.994, 19117.6, 9538.32
18.995, 19118.4, 9538.64
18.996, 19119.2, 9538.95
18.997, 19120, 9539.26
18.998, 19120.8, 9539.58
18.999, 19121.6, 9539.89
19, 19122.4, 9540.21
19.001, 19123.2, 9540.52
19.002, 19124, 9540.83
19.003, 19124.8, 9541.15
19.004, 19125.7, 9541.46
19.005, 19126.5, 9541.78
19.006, 19127.3, 9542.09
19.007, 19128.1, 9542.4
19.008, 19128.9, 9542.72
19.009, 19129.7, 9543.03
19.01, 19130.5, 9543.34
19.011, 19131.3, 9543.66
19.012, 19132.1, 9543.97
19.013, 19132.9, 9544.29
19.014, 19133.7, 9544.6
19.015, 19134.6, 9544.91
19.016, 19135.4, 9545.23
19.017, 19136.2, 9545.54
19.018, 19137, 9545.85
19.019, 19137.8, 9546.17
19.02, 19138.6, 9546.48
19.021, 19139.4, 9546.79
19.022, 19140.2, 9547.11
19.023, 19141, 9547.42
19.024, 19141.8, 9547.74
19.025, 19142.7, 9548.05
19.026, 19143.5, 9548.36
19.027, 19144.3, 9548.68
19.028, 19145.1, 9548.99
19.029, 19145.9, 9549.3
19.03, 19146.7, 9549.62
19.031, 19147.5, 9549.93
19.032, 19148.3, 9550.24
19.033, 19149.1, 9550.56
19.034, 19149.9, 9550.87
19.035, 19150.7, 9551.18
19.036, 19151.6, 9551.5
19.037, 19152.4, 9551.81
19.038, 19153.2, 9552.12
19.039, 19154, 9552.44
19.04, 19154.8, 9552.75
19.041, 19155.6, 9553.06
19.042, 19156.4, 9553.38
19.043, 19157.2, 9553.69
19.044, 19158, 9554
19.045, 19158.8, 9554.32
19.046, 19159.6, 9554.63
19.047, 19160.5, 9554.94
19.048, 19161.3, 9555.26
19.049, 19162.1, 9555.57
19.05, 19162.9, 9555.88
19.051, 19163.7, 9556.2
19.052, 19164.5, 9556.51
19.053, 19165.3, 9556.82
19.054, 19166.1, 9557.14
19.055, 19166.9, 9557.45
19.056, 19167.7, 9557.76
19.057, 19168.5, 9558.07
19.058, 19169.4, 9558.39
19.059, 19170.2, 9558.7
19.06, 19171, 9559.01
19.061, 19171.8, 9559.33
19.062, 19172.6, 9559.64
19.063, 19173.4, 9559.95
19.064, 19174.2, 9560.27
19.065, 19175, 9560.58
19.066, 19175.8, 9560.89
19.067, 19176.6, 9561.2
19.068, 19177.4, 9561.52
19.069, 19178.3, 9561.83
19.07, 19179.1, 9562.14
19.071, 19179.9, 9562.46
19.072, 19180.7, 9562.77
19.073, 19181.5, 9563.08
19.074, 19182.3, 9563.4
19.075, 19183.1, 9563.71
19.076, 19183.9, 9564.02
19.077, 19184.7, 9564.33
19.078, 19185.5, 9564.65
19.079, 19186.3, 9564.96
19.08, 19187.2, 9565.27
19.081, 19188, 9565.58
19.082, 19188.8, 9565.9
19.083, 19189.6, 9566.21
19.084, 19190.4, 9566.52
19.085, 19191.2, 9566.84
19.086, 19192, 9567.15
19.087, 19192.8, 9567.46
19.088, 19193.6, 9567.77
19.089, 19194.4, 9568.09
19.09, 19195.2, 9568.4
19.091, 19196, 9568.71
19.092, 19196.9, 9569.02
19.093, 19197.7, 9569.34
19.094, 19198.5, 9569.65
19.095, 19199.3, 9569.96
19.096, 19200.1, 9570.27
19.097, 19200.9, 9570.59
19.098, 19201.7, 9570.9
19.099, 19202.5, 9571.21
19.1, 19203.3, 9571.52
19.101, 19204.1, 9571.84
19.102, 19204.9, 9572.15
19.103, 19205.8, 9572.46
19.104, 19206.6, 9572.77
19.105, 19207.4, 9573.09
19.106, 19208.2, 9573.4
19.107, 19209, 9573.71
19.108, 19209.8, 9574.02
19.109, 19210.6, 9574.34
19.11, 19211.4, 9574.65
19.111, 19212.2, 9574.96
19.112, 19213, 9575.27
19.113, 19213.8, 9575.59
19.114, 19214.6, 9575.9
19.115, 19215.5, 9576.21
19.116, 19216.3, 9576.52
19.117, 19217.1, 9576.83
19.118, 19217.9, 9577.15
19.119, 19218.7, 9577.46
19.12, 19219.5, 9577.77
19.121, 19220.3, 9578.08
19.122, 19221.1, 9578.4
19.123, 19221.9, 9578.71
19.124, 19222.7, 9579.02
19.125, 19223.5, 9579.33
19.126, 19224.3, 9579.64
19.127, 19225.2, 9579.96
19.128, 19226, 9580.27
19.129, 19226.8, 9580.58
19.13, 19227.6, 9580.89
19.131, 19228.4, 9581.2
19.132, 19229.2, 9581.52
19.133, 19230, 9581.83
19.134, 19230.8, 9582.14
19.135, 19231.6, 9582.45
19.136, 19232.4, 9582.77
19.137, 19233.2, 9583.08
19.138, 19234, 9583.39
19.139, 19234.9, 9583.7
19.14, 19235.7, 9584.01
19.141, 19236.5, 9584.32
19.142, 19237.3, 9584.64
19.143, 19238.1, 9584.95
19.144, 19238.9, 9585.26
19.145, 19239.7, 9585.57
19.146, 19240.5, 9585.88
19.147, 19241.3, 9586.2
19.148, 19242.1, 9586.51
19.149, 19242.9, 9586.82
19.15, 19243.7, 9587.13
19.151, 19244.5, 9587.44
19.152, 19245.4, 9587.76
19.153, 19246.2, 9588.07
19.154, 19247, 9588.38
19.155, 19247.8, 9588.69
19.156, 19248.6, 9589
19.157, 19249.4, 9589.31
19.158, 19250.2, 9589.63
19.159, 19251, 9589.94
19.16, 19251.8, 9590.25
19.161, 19252.6, 9590.56
19.162, 19253.4, 9590.87
19.163, 19254.2, 9591.18
19.164, 19255.1, 9591.5
19.165, 19255.9, 9591.81
19.166, 19256.7, 9592.12
19.167, 19257.5, 9592.43
19.168, 19258.3, 9592.74
19.169, 19259.1, 9593.05
19.17, 19259.9, 9593.36
19.171, 19260.7, 9593.68
19.172, 19261.5, 9593.99
19.173, 19262.3, 9594.3
19.174, 19263.1, 9594.61
19.175, 19263.9, 9594.92
19.176, 19264.7, 9595.23
19.177, 19265.6, 9595.54
19.178, 19266.4, 9595.86
19.179, 19267.2, 9596.17
19.18, 19268, 9596.48
19.181, 19268.8, 9596.79
19.182, 19269.6, 9597.1
19.183, 19270.4, 9597.41
19.184, 19271.2, 9597.72
19.185, 19272, 9598.04
19.186, 19272.8, 9598.35
19.187, 19273.6, 9598.66
19.188, 19274.4, 9598.97
19.189, 19275.2, 9599.28
19.19, 19276.1, 9599.59
19.191, 19276.9, 9599.9
19.192, 19277.7, 9600.21
19.193, 19278.5, 9600.53
19.194, 19279.3, 9600.84
19.195, 19280.1, 9601.15
19.196, 19280.9, 9601.46
19.197, 19281.7, 9601.77
19.198, 19282.5, 9602.08
19.199, 19283.3, 9602.39
19.2, 19284.1, 9602.7
19.201, 19284.9, 9603.01
19.202, 19285.7, 9603.33
19.203, 19286.6, 9603.64
19.204, 19287.4, 9603.95
19.205, 19288.2, 9604.26
19.206, 19289, 9604.57
19.207, 19289.8, 9604.88
19.208, 19290.6, 9605.19
19.209, 19291.4, 9605.5
19.21, 19292.2, 9605.81
19.211, 19293, 9606.13
19.212, 19293.8, 9606.44
19.213, 19294.6, 9606.75
19.214, 19295.4, 9607.06
19.215, 19296.2, 9607.37
19.216, 19297, 9607.68
19.217, 19297.9, 9607.99
19.218, 19298.7, 9608.3
19.219, 19299.5, 9608.61
19.22, 19300.3, 9608.92
19.221, 19301.1, 9609.23
19.222, 19301.9, 9609.54
19.223, 19302.7, 9609.86
19.224, 19303.5, 9610.17
19.225, 19304.3, 9610.48
19.226, 19305.1, 9610.79
19.227, 19305.9, 9611.1
19.228, 19306.7, 9611.41
19.229, 19307.5, 9611.72
19.23, 19308.4, 9612.03
19.231, 19309.2, 9612.34
19.232, 19310, 9612.65
19.233, 19310.8, 9612.96
19.234, 19311.6, 9613.27
19.235, 19312.4, 9613.58
19.236, 19313.2, 9613.89
19.237, 19314, 9614.21
19.238, 19314.8, 9614.52
19.239, 19315.6, 9614.83
19.24, 19316.4, 9615.14
19.241, 19317.2, 9615.45
19.242, 19318, 9615.76
19.243, 19318.8, 9616.07
19.244, 19319.7, 9616.38
19.245, 19320.5, 9616.69
19.246, 19321.3, 9617
19.247, 19322.1, 9617.31
19.248, 19322.9, 9617.62
19.249, 19323.7, 9617.93
19.25, 19324.5, 9618.24
19.251, 19325.3, 9618.55
19.252, 19326.1, 9618.86
19.253, 19326.9, 9619.17
19.254, 19327.7, 9619.48
19.255, 19328.5, 9619.79
19.256, 19329.3, 9620.1
19.257, 19330.1, 9620.41
19.258, 19330.9, 9620.72
19.259, 19331.8, 9621.03
19.26, 19332.6, 9621.34
19.261, 19333.4, 9621.66
19.262, 19334.2, 9621.97
19.263, 19335, 9622.28
19.264, 19335.8, 9622.59
19.265, 19336.6, 9622.9
19.266, 19337.4, 9623.21
19.267, 19338.2, 9623.52
19.268, 19339, 9623.83
19.269, 19339.8, 9624.14
19.27, 19340.6, 9624.45
19.271, 19341.4, 9624.76
19.272, 19342.2, 9625.07
19.273, 19343.1, 9625.38
19.274, 19343.9, 9625.69
19.275, 19344.7, 9626
19.276, 19345.5, 9626.31
19.277, 19346.3, 9626.62
19.278, 19347.1, 9626.93
19.279, 19347.9, 9627.24
19.28, 19348.7, 9627.55
19.281, 19349.5, 9627.86
19.282, 19350.3, 9628.17
19.283, 19351.1, 9628.48
19.284, 19351.9, 9628.79
19.285, 19352.7, 9629.1
19.286, 19353.5, 9629.41
19.287, 19354.3, 9629.72
19.288, 19355.2, 9630.03
19.289, 19356, 9630.34
19.29, 19356.8, 9630.65
19.291, 19357.6, 9630.96
19.292, 19358.4, 9631.27
19.293, 19359.2, 9631.58
19.294, 19360, 9631.89
19.295, 19360.8, 9632.2
19.296, 19361.6, 9632.51
19.297, 19362.4, 9632.82
19.298, 19363.2, 9633.13
19.299, 19364, 9633.44
19.3, 19364.8, 9633.74
19.301, 19365.6, 9634.05
19.302, 19366.4, 9634.36
19.303, 19367.2, 9634.67
19.304, 19368.1, 9634.98
19.305, 19368.9, 9635.29
19.306, 19369.7, 9635.6
19.307, 19370.5, 9635.91
19.308, 19371.3, 9636.22
19.309, 19372.1, 9636.53
19.31, 19372.9, 9636.84
19.311, 19373.7, 9637.15
19.312, 19374.5, 9637.46
19.313, 19375.3, 9637.77
19.314, 19376.1, 9638.08
19.315, 19376.9, 9638.39
19.316, 19377.7, 9638.7
19.317, 19378.5, 9639.01
19.318, 19379.3, 9639.32
19.319, 19380.2, 9639.63
19.32, 19381, 9639.94
19.321, 19381.8, 9640.25
19.322, 19382.6, 9640.56
19.323, 19383.4, 9640.86
19.324, 19384.2, 9641.17
19.325, 19385, 9641.48
19.326, 19385.8, 9641.79
19.327, 19386.6, 9642.1
19.328, 19387.4, 9642.41
19.329, 19388.2, 9642.72
19.33, 19389, 9643.03
19.331, 19389.8, 9643.34
19.332, 19390.6, 9643.65
19.333, 19391.4, 9643.96
19.334, 19392.2, 9644.27
19.335, 19393, 9644.58
19.336, 19393.9, 9644.89
19.337, 19394.7, 9645.19
19.338, 19395.5, 9645.5
19.339, 19396.3, 9645.81
19.34, 19397.1, 9646.12
19.341, 19397.9, 9646.43
19.342, 19398.7, 9646.74
19.343, 19399.5, 9647.05
19.344, 19400.3, 9647.36
19.345, 19401.1, 9647.67
19.346, 19401.9, 9647.98
19.347, 19402.7, 9648.29
19.348, 19403.5, 9648.6
19.349, 19404.3, 9648.9
19.35, 19405.1, 9649.21
19.351, 19405.9, 9649.52
19.352, 19406.8, 9649.83
19.353, 19407.6, 9650.14
19.354, 19408.4, 9650.45
19.355, 19409.2, 9650.76
19.356, 19410, 9651.07
19.357, 19410.8, 9651.38
19.358, 19411.6, 9651.69
19.359, 19412.4, 9651.99
19.36, 19413.2, 9652.3
19.361, 19414, 9652.61
19.362, 19414.8, 9652.92
19.363, 19415.6, 9653.23
19.364, 19416.4, 9653.54
19.365, 19417.2, 9653.85
19.366, 19418, 9654.16
19.367, 19418.8, 9654.47
19.368, 19419.6, 9654.77
19.369, 19420.5, 9655.08
19.37, 19421.3, 9655.39
19.371, 19422.1, 9655.7
19.372, 19422.9, 9656.01
19.373, 19423.7, 9656.32
19.374, 19424.5, 9656.63
19.375, 19425.3, 9656.93
19.376, 19426.1, 9657.24
19.377, 19426.9, 9657.55
19.378, 19427.7, 9657.86
19.379, 19428.5, 9658.17
19.38, 19429.3, 9658.48
19.381, 19430.1, 9658.79
19.382, 19430.9, 9659.1
19.383, 19431.7, 9659.4
19.384, 19432.5, 9659.71
19.385, 19433.3, 9660.02
19.386, 19434.1, 9660.33
19.387, 19435, 9660.64
19.388, 19435.8, 9660.95
19.389, 19436.6, 9661.26
19.39, 19437.4, 9661.56
19.391, 19438.2, 9661.87
19.392, 19439, 9662.18
19.393, 19439.8, 9662.49
19.394, 19440.6, 9662.8
19.395, 19441.4, 9663.11
19.396, 19442.2, 9663.41
19.397, 19443, 9663.72
19.398, 19443.8, 9664.03
19.399, 19444.6, 9664.34
19.4, 19445.4, 9664.65
19.401, 19446.2, 9664.96
19.402, 19447, 9665.26
19.403, 19447.8, 9665.57
19.404, 19448.6, 9665.88
19.405, 19449.5, 9666.19
19.406, 19450.3, 9666.5
19.407, 19451.1, 9666.81
19.408, 19451.9, 9667.11
19.409, 19452.7, 9667.42
19.41, 19453.5, 9667.73
19.411, 19454.3, 9668.04
19.412, 19455.1, 9668.35
19.413, 19455.9, 9668.66
19.414, 19456.7, 9668.96
19.415, 19457.5, 9669.27
19.416, 19458.3, 9669.58
19.417, 19459.1, 9669.89
19.418, 19459.9, 9670.2
19.419, 19460.7, 9670.5
19.42, 19461.5, 9670.81
19.421, 19462.3, 9671.12
19.422, 19463.1, 9671.43
19.423, 19463.9, 9671.74
19.424, 19464.8, 9672.04
19.425, 19465.6, 9672.35
19.426, 19466.4, 9672.66
19.427, 19467.2, 9672.97
19.428, 19468, 9673.28
19.429, 19468.8, 9673.58
19.43, 19469.6, 9673.89
19.431, 19470.4, 9674.2
19.432, 19471.2, 9674.51
19.433, 19472, 9674.82
19.434, 19472.8, 9675.12
19.435, 19473.6, 9675.43
19.436, 19474.4, 9675.74
19.437, 19475.2, 9676.05
19.438, 19476, 9676.35
19.439, 19476.8, 9676.66
19.44, 19477.6, 9676.97
19.441, 19478.4, 9677.28
19.442, 19479.2, 9677.59
19.443, 19480, 9677.89
19.444, 19480.9, 9678.2
19.445, 19481.7, 9678.51
19.446, 19482.5, 9678.82
19.447, 19483.3, 9679.12
19.448, 19484.1, 9679.43
19.449, 19484.9, 9679.74
19.45, 19485.7, 9680.05
19.451, 19486.5, 9680.36
19.452, 19487.3, 9680.66
19.453, 19488.1, 9680.97
19.454, 19488.9, 9681.28
19.455, 19489.7, 9681.59
19.456, 19490.5, 9681.89
19.457, 19491.3, 9682.2
19.458, 19492.1, 9682.51
19.459, 19492.9, 9682.82
19.46, 19493.7, 9683.12
19.461, 19494.5, 9683.43
19.462, 19495.3, 9683.74
19.463, 19496.1, 9684.05
19.464, 19497, 9684.35
19.465, 19497.8, 9684.66
19.466, 19498.6, 9684.97
19.467, 19499.4, 9685.28
19.468, 19500.2, 9685.58
19.469, 19501, 9685.89
19.47, 19501.8, 9686.2
19.471, 19502.6, 9686.51
19.472, 19503.4, 9686.81
19.473, 19504.2, 9687.12
19.474, 19505, 9687.43
19.475, 19505.8, 9687.73
19.476, 19506.6, 9688.04
19.477, 19507.4, 9688.35
19.478, 19508.2, 9688.66
19.479, 19509, 9688.96
19.48, 19509.8, 9689.27
19.481, 19510.6, 9689.58
19.482, 19511.4, 9689.89
19.483, 19512.2, 9690.19
19.484, 19513, 9690.5
19.485, 19513.9, 9690.81
19.486, 19514.7, 9691.11
19.487, 19515.5, 9691.42
19.488, 19516.3, 9691.73
19.489, 19517.1, 9692.04
19.49, 19517.9, 9692.34
19.491, 19518.7, 9692.65
19.492, 19519.5, 9692.96
19.493, 19520.3, 9693.26
19.494, 19521.1, 9693.57
19.495, 19521.9, 9693.88
19.496, 19522.7, 9694.19
19.497, 19523.5, 9694.49
19.498, 19524.3, 9694.8
19.499, 19525.1, 9695.11
19.5, 19525.9, 9695.41
19.501, 19526.7, 9695.72
19.502, 19527.5, 9696.03
19.503, 19528.3, 9696.33
19.504, 19529.1, 9696.64
19.505, 19529.9, 9696.95
19.506, 19530.7, 9697.25
19.507, 19531.5, 9697.56
19.508, 19532.4, 9697.87
19.509, 19533.2, 9698.18
19.51, 19534, 9698.48
19.511, 19534.8, 9698.79
19.512, 19535.6, 9699.1
19.513, 19536.4, 9699.4
19.514, 19537.2, 9699.71
19.515, 19538, 9700.02
19.516, 19538.8, 9700.32
19.517, 19539.6, 9700.63
19.518, 19540.4, 9700.94
19.519, 19541.2, 9701.24
19.52, 19542, 9701.55
19.521, 19542.8, 9701.86
19.522, 19543.6, 9702.16
19.523, 19544.4, 9702.47
19.524, 19545.2, 9702.78
19.525, 19546, 9703.08
19.526, 19546.8, 9703.39
19.527, 19547.6, 9703.7
19.528, 19548.4, 9704
19.529, 19549.2, 9704.31
19.53, 19550, 9704.62
19.531, 19550.8, 9704.92
19.532, 19551.7, 9705.23
19.533, 19552.5, 9705.54
19.534, 19553.3, 9705.84
19.535, 19554.1, 9706.15
19.536, 19554.9, 9706.45
19.537, 19555.7, 9706.76
19.538, 19556.5, 9707.07
19.539, 19557.3, 9707.37
19.54, 19558.1, 9707.68
19.541, 19558.9, 9707.99
19.542, 19559.7, 9708.29
19.543, 19560.5, 9708.6
19.544, 19561.3, 9708.91
19.545, 19562.1, 9709.21
19.546, 19562.9, 9709.52
19.547, 19563.7, 9709.83
19.548, 19564.5, 9710.13
19.549, 19565.3, 9710.44
19.55, 19566.1, 9710.74
19.551, 19566.9, 9711.05
19.552, 19567.7, 9711.36
19.553, 19568.5, 9711.66
19.554, 19569.3, 9711.97
19.555, 19570.1, 9712.28
19.556, 19570.9, 9712.58
19.557, 19571.8, 9712.89
19.558, 19572.6, 9713.19
19.559, 19573.4, 9713.5
19.56, 19574.2, 9713.81
19.561, 19575, 9714.11
19.562, 19575.8, 9714.42
19.563, 19576.6, 9714.72
19.564, 19577.4, 9715.03
19.565, 19578.2, 9715.34
19.566, 19579, 9715.64
19.567, 19579.8, 9715.95
19.568, 19580.6, 9716.26
19.569, 19581.4, 9716.56
19.57, 19582.2, 9716.87
19.571, 19583, 9717.17
19.572, 19583.8, 9717.48
19.573, 19584.6, 9717.79
19.574, 19585.4, 9718.09
19.575, 19586.2, 9718.4
19.576, 19587, 9718.7
19.577, 19587.8, 9719.01
19.578, 19588.6, 9719.31
19.579, 19589.4, 9719.62
19.58, 19590.2, 9719.93
19.581, 19591, 9720.23
19.582, 19591.8, 9720.54
19.583, 19592.6, 9720.84
19.584, 19593.5, 9721.15
19.585, 19594.3, 9721.46
19.586, 19595.1, 9721.76
19.587, 19595.9, 9722.07
19.588, 19596.7, 9722.37
19.589, 19597.5, 9722.68
19.59, 19598.3, 9722.98
19.591, 19599.1, 9723.29
19.592, 19599.9, 9723.6
19.593, 19600.7, 9723.9
19.594, 19601.5, 9724.21
19.595, 19602.3, 9724.51
19.596, 19603.1, 9724.82
19.597, 19603.9, 9725.12
19.598, 19604.7, 9725.43
19.599, 19605.5, 9725.74
19.6, 19606.3, 9726.04
19.601, 19607.1, 9726.35
19.602, 19607.9, 9726.65
19.603, 19608.7, 9726.96
19.604, 19609.5, 9727.26
19.605, 19610.3, 9727.57
19.606, 19611.1, 9727.87
19.607, 19611.9, 9728.18
19.608, 19612.7, 9728.49
19.609, 19613.5, 9728.79
19.61, 19614.3, 9729.1
19.611, 19615.1, 9729.4
19.612, 19615.9, 9729.71
19.613, 19616.8, 9730.01
19.614, 19617.6, 9730.32
19.615, 19618.4, 9730.62
19.616, 19619.2, 9730.93
19.617, 19620, 9731.23
19.618, 19620.8, 9731.54
19.619, 19621.6, 9731.85
19.62, 19622.4, 9732.15
19.621, 19623.2, 9732.46
19.622, 19624, 9732.76
19.623, 19624.8, 9733.07
19.624, 19625.6, 9733.37
19.625, 19626.4, 9733.68
19.626, 19627.2, 9733.98
19.627, 19628, 9734.29
19.628, 19628.8, 9734.59
19.629, 19629.6, 9734.9
19.63, 19630.4, 9735.2
19.631, 19631.2, 9735.51
19.632, 19632, 9735.81
19.633, 19632.8, 9736.12
19.634, 19633.6, 9736.42
19.635, 19634.4, 9736.73
19.636, 19635.2, 9737.03
19.637, 19636, 9737.34
19.638, 19636.8, 9737.64
19.639, 19637.6, 9737.95
19.64, 19638.4, 9738.25
19.641, 19639.2, 9738.56
19.642, 19640, 9738.86
19.643, 19640.8, 9739.17
19.644, 19641.6, 9739.47
19.645, 19642.5, 9739.78
19.646, 19643.3, 9740.08
19.647, 19644.1, 9740.39
19.648, 19644.9, 9740.69
19.649, 19645.7, 9741
19.65, 19646.5, 9741.3
19.651, 19647.3, 9741.61
19.652, 19648.1, 9741.91
19.653, 19648.9, 9742.22
19.654, 19649.7, 9742.52
19.655, 19650.5, 9742.83
19.656, 19651.3, 9743.13
19.657, 19652.1, 9743.44
19.658, 19652.9, 9743.74
19.659, 19653.7, 9744.05
19.66, 19654.5, 9744.35
19.661, 19655.3, 9744.66
19.662, 19656.1, 9744.96
19.663, 19656.9, 9745.27
19.664, 19657.7, 9745.57
19.665, 19658.5, 9745.88
19.666, 19659.3, 9746.18
19.667, 19660.1, 9746.49
19.668, 19660.9, 9746.79
19.669, 19661.7, 9747.09
19.67, 19662.5, 9747.4
19.671, 19663.3, 9747.7
19.672, 19664.1, 9748.01
19.673, 19664.9, 9748.31
19.674, 19665.7, 9748.62
19.675, 19666.5, 9748.92
19.676, 19667.3, 9749.23
19.677, 19668.1, 9749.53
19.678, 19668.9, 9749.84
19.679, 19669.7, 9750.14
19.68, 19670.5, 9750.45
19.681, 19671.3, 9750.75
19.682, 19672.2, 9751.05
19.683, 19673, 9751.36
19.684, 19673.8, 9751.66
19.685, 19674.6, 9751.97
19.686, 19675.4, 9752.27
19.687, 19676.2, 9752.58
19.688, 19677, 9752.88
19.689, 19677.8, 9753.19
19.69, 19678.6, 9753.49
19.691, 19679.4, 9753.79
19.692, 19680.2, 9754.1
19.693, 19681, 9754.4
19.694, 19681.8, 9754.71
19.695, 19682.6, 9755.01
19.696, 19683.4, 9755.32
19.697, 19684.2, 9755.62
19.698, 19685, 9755.92
19.699, 19685.8, 9756.23
19.7, 19686.6, 9756.53
19.701, 19687.4, 9756.84
19.702, 19688.2, 9757.14
19.703, 19689, 9757.45
19.704, 19689.8, 9757.75
19.705, 19690.6, 9758.05
19.706, 19691.4, 9758.36
19.707, 19692.2, 9758.66
19.708, 19693, 9758.97
19.709, 19693.8, 9759.27
19.71, 19694.6, 9759.57
19.711, 19695.4, 9759.88
19.712, 19696.2, 9760.18
19.713, 19697, 9760.49
19.714, 19697.8, 9760.79
19.715, 19698.6, 9761.09
19.716, 19699.4, 9761.4
19.717, 19700.2, 9761.7
19.718, 19701, 9762.01
19.719, 19701.8, 9762.31
19.72, 19702.6, 9762.61
19.721, 19703.4, 9762.92
19.722, 19704.2, 9763.22
19.723, 19705, 9763.53
19.724, 19705.9, 9763.83
19.725, 19706.7, 9764.13
19.726, 19707.5, 9764.44
19.727, 19708.3, 9764.74
19.728, 19709.1, 9765.05
19.729, 19709.9, 9765.35
19.73, 19710.7, 9765.65
19.731, 19711.5, 9765.96
19.732, 19712.3, 9766.26
19.733, 19713.1, 9766.56
19.734, 19713.9, 9766.87
19.735, 19714.7, 9767.17
19.736, 19715.5, 9767.48
19.737, 19716.3, 9767.78
19.738, 19717.1, 9768.08
19.739, 19717.9, 9768.39
19.74, 19718.7, 9768.69
19.741, 19719.5, 9768.99
19.742, 19720.3, 9769.3
19.743, 19721.1, 9769.6
19.744, 19721.9, 9769.91
